Date,IsHoliday,Month,Day,Hour,Minute,DayOfWeek,Season,Daylight time,Hora,EPV
2/17/2018 0:00,0,2,17,0,0,7,Winter,winter-time,0:0,0
2/17/2018 0:15,0,2,17,0,15,7,Winter,winter-time,0:15,0
2/17/2018 0:30,0,2,17,0,30,7,Winter,winter-time,0:30,0
2/17/2018 0:45,0,2,17,0,45,7,Winter,winter-time,0:45,0
2/17/2018 1:00,0,2,17,1,0,7,Winter,winter-time,1:0,0
2/17/2018 1:15,0,2,17,1,15,7,Winter,winter-time,1:15,0
2/17/2018 1:30,0,2,17,1,30,7,Winter,winter-time,1:30,0
2/17/2018 1:45,0,2,17,1,45,7,Winter,winter-time,1:45,0
2/17/2018 2:00,0,2,17,2,0,7,Winter,winter-time,2:0,0
2/17/2018 2:15,0,2,17,2,15,7,Winter,winter-time,2:15,0
2/17/2018 2:30,0,2,17,2,30,7,Winter,winter-time,2:30,0
2/17/2018 2:45,0,2,17,2,45,7,Winter,winter-time,2:45,0
2/17/2018 3:00,0,2,17,3,0,7,Winter,winter-time,3:0,0
2/17/2018 3:15,0,2,17,3,15,7,Winter,winter-time,3:15,0
2/17/2018 3:30,0,2,17,3,30,7,Winter,winter-time,3:30,0
2/17/2018 3:45,0,2,17,3,45,7,Winter,winter-time,3:45,0
2/17/2018 4:00,0,2,17,4,0,7,Winter,winter-time,4:0,0
2/17/2018 4:15,0,2,17,4,15,7,Winter,winter-time,4:15,0
2/17/2018 4:30,0,2,17,4,30,7,Winter,winter-time,4:30,0
2/17/2018 4:45,0,2,17,4,45,7,Winter,winter-time,4:45,0
2/17/2018 5:00,0,2,17,5,0,7,Winter,winter-time,5:0,0
2/17/2018 5:15,0,2,17,5,15,7,Winter,winter-time,5:15,0
2/17/2018 5:30,0,2,17,5,30,7,Winter,winter-time,5:30,0
2/17/2018 5:45,0,2,17,5,45,7,Winter,winter-time,5:45,0
2/17/2018 6:00,0,2,17,6,0,7,Winter,winter-time,6:0,0
2/17/2018 6:15,0,2,17,6,15,7,Winter,winter-time,6:15,0
2/17/2018 6:30,0,2,17,6,30,7,Winter,winter-time,6:30,0
2/17/2018 6:45,0,2,17,6,45,7,Winter,winter-time,6:45,0
2/17/2018 7:00,0,2,17,7,0,7,Winter,winter-time,7:0,0
2/17/2018 7:15,0,2,17,7,15,7,Winter,winter-time,7:15,5.7875
2/17/2018 7:30,0,2,17,7,30,7,Winter,winter-time,7:30,11.575
2/17/2018 7:45,0,2,17,7,45,7,Winter,winter-time,7:45,17.3625
2/17/2018 8:00,0,2,17,8,0,7,Winter,winter-time,8:0,23.15
2/17/2018 8:15,0,2,17,8,15,7,Winter,winter-time,8:15,44.0275
2/17/2018 8:30,0,2,17,8,30,7,Winter,winter-time,8:30,64.905
2/17/2018 8:45,0,2,17,8,45,7,Winter,winter-time,8:45,85.7825
2/17/2018 9:00,0,2,17,9,0,7,Winter,winter-time,9:0,106.66
2/17/2018 9:15,0,2,17,9,15,7,Winter,winter-time,9:15,123.8325
2/17/2018 9:30,0,2,17,9,30,7,Winter,winter-time,9:30,141.005
2/17/2018 9:45,0,2,17,9,45,7,Winter,winter-time,9:45,158.1775
2/17/2018 10:00,0,2,17,10,0,7,Winter,winter-time,10:0,175.35
2/17/2018 10:15,0,2,17,10,15,7,Winter,winter-time,10:15,187.4675
2/17/2018 10:30,0,2,17,10,30,7,Winter,winter-time,10:30,199.585
2/17/2018 10:45,0,2,17,10,45,7,Winter,winter-time,10:45,211.7025
2/17/2018 11:00,0,2,17,11,0,7,Winter,winter-time,11:0,223.82
2/17/2018 11:15,0,2,17,11,15,7,Winter,winter-time,11:15,230.92
2/17/2018 11:30,0,2,17,11,30,7,Winter,winter-time,11:30,238.02
2/17/2018 11:45,0,2,17,11,45,7,Winter,winter-time,11:45,245.12
2/17/2018 12:00,0,2,17,12,0,7,Winter,winter-time,12:0,252.22
2/17/2018 12:15,0,2,17,12,15,7,Winter,winter-time,12:15,254.2425
2/17/2018 12:30,0,2,17,12,30,7,Winter,winter-time,12:30,256.265
2/17/2018 12:45,0,2,17,12,45,7,Winter,winter-time,12:45,258.2875
2/17/2018 13:00,0,2,17,13,0,7,Winter,winter-time,13:0,260.31
2/17/2018 13:15,0,2,17,13,15,7,Winter,winter-time,13:15,257.0075
2/17/2018 13:30,0,2,17,13,30,7,Winter,winter-time,13:30,253.705
2/17/2018 13:45,0,2,17,13,45,7,Winter,winter-time,13:45,250.4025
2/17/2018 14:00,0,2,17,14,0,7,Winter,winter-time,14:0,247.1
2/17/2018 14:15,0,2,17,14,15,7,Winter,winter-time,14:15,238.89
2/17/2018 14:30,0,2,17,14,30,7,Winter,winter-time,14:30,230.68
2/17/2018 14:45,0,2,17,14,45,7,Winter,winter-time,14:45,222.47
2/17/2018 15:00,0,2,17,15,0,7,Winter,winter-time,15:0,214.26
2/17/2018 15:15,0,2,17,15,15,7,Winter,winter-time,15:15,201.2325
2/17/2018 15:30,0,2,17,15,30,7,Winter,winter-time,15:30,188.205
2/17/2018 15:45,0,2,17,15,45,7,Winter,winter-time,15:45,175.1775
2/17/2018 16:00,0,2,17,16,0,7,Winter,winter-time,16:0,162.15
2/17/2018 16:15,0,2,17,16,15,7,Winter,winter-time,16:15,144.6475
2/17/2018 16:30,0,2,17,16,30,7,Winter,winter-time,16:30,127.145
2/17/2018 16:45,0,2,17,16,45,7,Winter,winter-time,16:45,109.6425
2/17/2018 17:00,0,2,17,17,0,7,Winter,winter-time,17:0,92.14
2/17/2018 17:15,0,2,17,17,15,7,Winter,winter-time,17:15,71.9875
2/17/2018 17:30,0,2,17,17,30,7,Winter,winter-time,17:30,51.835
2/17/2018 17:45,0,2,17,17,45,7,Winter,winter-time,17:45,31.6825
2/17/2018 18:00,0,2,17,18,0,7,Winter,winter-time,18:0,11.53
2/17/2018 18:15,0,2,17,18,15,7,Winter,winter-time,18:15,8.6475
2/17/2018 18:30,0,2,17,18,30,7,Winter,winter-time,18:30,5.765
2/17/2018 18:45,0,2,17,18,45,7,Winter,winter-time,18:45,2.8825
2/17/2018 19:00,0,2,17,19,0,7,Winter,winter-time,19:0,0
2/17/2018 19:15,0,2,17,19,15,7,Winter,winter-time,19:15,0
2/17/2018 19:30,0,2,17,19,30,7,Winter,winter-time,19:30,0
2/17/2018 19:45,0,2,17,19,45,7,Winter,winter-time,19:45,0
2/17/2018 20:00,0,2,17,20,0,7,Winter,winter-time,20:0,0
2/17/2018 20:15,0,2,17,20,15,7,Winter,winter-time,20:15,0
2/17/2018 20:30,0,2,17,20,30,7,Winter,winter-time,20:30,0
2/17/2018 20:45,0,2,17,20,45,7,Winter,winter-time,20:45,0
2/17/2018 21:00,0,2,17,21,0,7,Winter,winter-time,21:0,0
2/17/2018 21:15,0,2,17,21,15,7,Winter,winter-time,21:15,0
2/17/2018 21:30,0,2,17,21,30,7,Winter,winter-time,21:30,0
2/17/2018 21:45,0,2,17,21,45,7,Winter,winter-time,21:45,0
2/17/2018 22:00,0,2,17,22,0,7,Winter,winter-time,22:0,0
2/17/2018 22:15,0,2,17,22,15,7,Winter,winter-time,22:15,0
2/17/2018 22:30,0,2,17,22,30,7,Winter,winter-time,22:30,0
2/17/2018 22:45,0,2,17,22,45,7,Winter,winter-time,22:45,0
2/17/2018 23:00,0,2,17,23,0,7,Winter,winter-time,23:0,0
2/17/2018 23:15,0,2,17,23,15,7,Winter,winter-time,23:15,0
2/17/2018 23:30,0,2,17,23,30,7,Winter,winter-time,23:30,0
2/17/2018 23:45,0,2,17,23,45,7,Winter,winter-time,23:45,0
2/18/2018 0:00,0,2,18,0,0,1,Winter,winter-time,0:0,0
2/18/2018 0:15,0,2,18,0,15,1,Winter,winter-time,0:15,0
2/18/2018 0:30,0,2,18,0,30,1,Winter,winter-time,0:30,0
2/18/2018 0:45,0,2,18,0,45,1,Winter,winter-time,0:45,0
2/18/2018 1:00,0,2,18,1,0,1,Winter,winter-time,1:0,0
2/18/2018 1:15,0,2,18,1,15,1,Winter,winter-time,1:15,0
2/18/2018 1:30,0,2,18,1,30,1,Winter,winter-time,1:30,0
2/18/2018 1:45,0,2,18,1,45,1,Winter,winter-time,1:45,0
2/18/2018 2:00,0,2,18,2,0,1,Winter,winter-time,2:0,0
2/18/2018 2:15,0,2,18,2,15,1,Winter,winter-time,2:15,0
2/18/2018 2:30,0,2,18,2,30,1,Winter,winter-time,2:30,0
2/18/2018 2:45,0,2,18,2,45,1,Winter,winter-time,2:45,0
2/18/2018 3:00,0,2,18,3,0,1,Winter,winter-time,3:0,0
2/18/2018 3:15,0,2,18,3,15,1,Winter,winter-time,3:15,0
2/18/2018 3:30,0,2,18,3,30,1,Winter,winter-time,3:30,0
2/18/2018 3:45,0,2,18,3,45,1,Winter,winter-time,3:45,0
2/18/2018 4:00,0,2,18,4,0,1,Winter,winter-time,4:0,0
2/18/2018 4:15,0,2,18,4,15,1,Winter,winter-time,4:15,0
2/18/2018 4:30,0,2,18,4,30,1,Winter,winter-time,4:30,0
2/18/2018 4:45,0,2,18,4,45,1,Winter,winter-time,4:45,0
2/18/2018 5:00,0,2,18,5,0,1,Winter,winter-time,5:0,0
2/18/2018 5:15,0,2,18,5,15,1,Winter,winter-time,5:15,0
2/18/2018 5:30,0,2,18,5,30,1,Winter,winter-time,5:30,0
2/18/2018 5:45,0,2,18,5,45,1,Winter,winter-time,5:45,0
2/18/2018 6:00,0,2,18,6,0,1,Winter,winter-time,6:0,0
2/18/2018 6:15,0,2,18,6,15,1,Winter,winter-time,6:15,0
2/18/2018 6:30,0,2,18,6,30,1,Winter,winter-time,6:30,0
2/18/2018 6:45,0,2,18,6,45,1,Winter,winter-time,6:45,0
2/18/2018 7:00,0,2,18,7,0,1,Winter,winter-time,7:0,0
2/18/2018 7:15,0,2,18,7,15,1,Winter,winter-time,7:15,6.0025
2/18/2018 7:30,0,2,18,7,30,1,Winter,winter-time,7:30,12.005
2/18/2018 7:45,0,2,18,7,45,1,Winter,winter-time,7:45,18.0075
2/18/2018 8:00,0,2,18,8,0,1,Winter,winter-time,8:0,24.01
2/18/2018 8:15,0,2,18,8,15,1,Winter,winter-time,8:15,44.5675
2/18/2018 8:30,0,2,18,8,30,1,Winter,winter-time,8:30,65.125
2/18/2018 8:45,0,2,18,8,45,1,Winter,winter-time,8:45,85.6825
2/18/2018 9:00,0,2,18,9,0,1,Winter,winter-time,9:0,106.24
2/18/2018 9:15,0,2,18,9,15,1,Winter,winter-time,9:15,123.05
2/18/2018 9:30,0,2,18,9,30,1,Winter,winter-time,9:30,139.86
2/18/2018 9:45,0,2,18,9,45,1,Winter,winter-time,9:45,156.67
2/18/2018 10:00,0,2,18,10,0,1,Winter,winter-time,10:0,173.48
2/18/2018 10:15,0,2,18,10,15,1,Winter,winter-time,10:15,185.5775
2/18/2018 10:30,0,2,18,10,30,1,Winter,winter-time,10:30,197.675
2/18/2018 10:45,0,2,18,10,45,1,Winter,winter-time,10:45,209.7725
2/18/2018 11:00,0,2,18,11,0,1,Winter,winter-time,11:0,221.87
2/18/2018 11:15,0,2,18,11,15,1,Winter,winter-time,11:15,228.6975
2/18/2018 11:30,0,2,18,11,30,1,Winter,winter-time,11:30,235.525
2/18/2018 11:45,0,2,18,11,45,1,Winter,winter-time,11:45,242.3525
2/18/2018 12:00,0,2,18,12,0,1,Winter,winter-time,12:0,249.18
2/18/2018 12:15,0,2,18,12,15,1,Winter,winter-time,12:15,251.06
2/18/2018 12:30,0,2,18,12,30,1,Winter,winter-time,12:30,252.94
2/18/2018 12:45,0,2,18,12,45,1,Winter,winter-time,12:45,254.82
2/18/2018 13:00,0,2,18,13,0,1,Winter,winter-time,13:0,256.7
2/18/2018 13:15,0,2,18,13,15,1,Winter,winter-time,13:15,253.465
2/18/2018 13:30,0,2,18,13,30,1,Winter,winter-time,13:30,250.23
2/18/2018 13:45,0,2,18,13,45,1,Winter,winter-time,13:45,246.995
2/18/2018 14:00,0,2,18,14,0,1,Winter,winter-time,14:0,243.76
2/18/2018 14:15,0,2,18,14,15,1,Winter,winter-time,14:15,235.74
2/18/2018 14:30,0,2,18,14,30,1,Winter,winter-time,14:30,227.72
2/18/2018 14:45,0,2,18,14,45,1,Winter,winter-time,14:45,219.7
2/18/2018 15:00,0,2,18,15,0,1,Winter,winter-time,15:0,211.68
2/18/2018 15:15,0,2,18,15,15,1,Winter,winter-time,15:15,185.78
2/18/2018 15:30,0,2,18,15,30,1,Winter,winter-time,15:30,159.88
2/18/2018 15:45,0,2,18,15,45,1,Winter,winter-time,15:45,133.98
2/18/2018 16:00,0,2,18,16,0,1,Winter,winter-time,16:0,108.08
2/18/2018 16:15,0,2,18,16,15,1,Winter,winter-time,16:15,94.51
2/18/2018 16:30,0,2,18,16,30,1,Winter,winter-time,16:30,80.94
2/18/2018 16:45,0,2,18,16,45,1,Winter,winter-time,16:45,67.37
2/18/2018 17:00,0,2,18,17,0,1,Winter,winter-time,17:0,53.8
2/18/2018 17:15,0,2,18,17,15,1,Winter,winter-time,17:15,43.485
2/18/2018 17:30,0,2,18,17,30,1,Winter,winter-time,17:30,33.17
2/18/2018 17:45,0,2,18,17,45,1,Winter,winter-time,17:45,22.855
2/18/2018 18:00,0,2,18,18,0,1,Winter,winter-time,18:0,12.54
2/18/2018 18:15,0,2,18,18,15,1,Winter,winter-time,18:15,9.405
2/18/2018 18:30,0,2,18,18,30,1,Winter,winter-time,18:30,6.27
2/18/2018 18:45,0,2,18,18,45,1,Winter,winter-time,18:45,3.135
2/18/2018 19:00,0,2,18,19,0,1,Winter,winter-time,19:0,0
2/18/2018 19:15,0,2,18,19,15,1,Winter,winter-time,19:15,0
2/18/2018 19:30,0,2,18,19,30,1,Winter,winter-time,19:30,0
2/18/2018 19:45,0,2,18,19,45,1,Winter,winter-time,19:45,0
2/18/2018 20:00,0,2,18,20,0,1,Winter,winter-time,20:0,0
2/18/2018 20:15,0,2,18,20,15,1,Winter,winter-time,20:15,0
2/18/2018 20:30,0,2,18,20,30,1,Winter,winter-time,20:30,0
2/18/2018 20:45,0,2,18,20,45,1,Winter,winter-time,20:45,0
2/18/2018 21:00,0,2,18,21,0,1,Winter,winter-time,21:0,0
2/18/2018 21:15,0,2,18,21,15,1,Winter,winter-time,21:15,0
2/18/2018 21:30,0,2,18,21,30,1,Winter,winter-time,21:30,0
2/18/2018 21:45,0,2,18,21,45,1,Winter,winter-time,21:45,0
2/18/2018 22:00,0,2,18,22,0,1,Winter,winter-time,22:0,0
2/18/2018 22:15,0,2,18,22,15,1,Winter,winter-time,22:15,0
2/18/2018 22:30,0,2,18,22,30,1,Winter,winter-time,22:30,0
2/18/2018 22:45,0,2,18,22,45,1,Winter,winter-time,22:45,0
2/18/2018 23:00,0,2,18,23,0,1,Winter,winter-time,23:0,0
2/18/2018 23:15,0,2,18,23,15,1,Winter,winter-time,23:15,0
2/18/2018 23:30,0,2,18,23,30,1,Winter,winter-time,23:30,0
2/18/2018 23:45,0,2,18,23,45,1,Winter,winter-time,23:45,0
2/19/2018 0:00,0,2,19,0,0,2,Winter,winter-time,0:0,0
2/19/2018 0:15,0,2,19,0,15,2,Winter,winter-time,0:15,0
2/19/2018 0:30,0,2,19,0,30,2,Winter,winter-time,0:30,0
2/19/2018 0:45,0,2,19,0,45,2,Winter,winter-time,0:45,0
2/19/2018 1:00,0,2,19,1,0,2,Winter,winter-time,1:0,0
2/19/2018 1:15,0,2,19,1,15,2,Winter,winter-time,1:15,0
2/19/2018 1:30,0,2,19,1,30,2,Winter,winter-time,1:30,0
2/19/2018 1:45,0,2,19,1,45,2,Winter,winter-time,1:45,0
2/19/2018 2:00,0,2,19,2,0,2,Winter,winter-time,2:0,0
2/19/2018 2:15,0,2,19,2,15,2,Winter,winter-time,2:15,0
2/19/2018 2:30,0,2,19,2,30,2,Winter,winter-time,2:30,0
2/19/2018 2:45,0,2,19,2,45,2,Winter,winter-time,2:45,0
2/19/2018 3:00,0,2,19,3,0,2,Winter,winter-time,3:0,0
2/19/2018 3:15,0,2,19,3,15,2,Winter,winter-time,3:15,0
2/19/2018 3:30,0,2,19,3,30,2,Winter,winter-time,3:30,0
2/19/2018 3:45,0,2,19,3,45,2,Winter,winter-time,3:45,0
2/19/2018 4:00,0,2,19,4,0,2,Winter,winter-time,4:0,0
2/19/2018 4:15,0,2,19,4,15,2,Winter,winter-time,4:15,0
2/19/2018 4:30,0,2,19,4,30,2,Winter,winter-time,4:30,0
2/19/2018 4:45,0,2,19,4,45,2,Winter,winter-time,4:45,0
2/19/2018 5:00,0,2,19,5,0,2,Winter,winter-time,5:0,0
2/19/2018 5:15,0,2,19,5,15,2,Winter,winter-time,5:15,0
2/19/2018 5:30,0,2,19,5,30,2,Winter,winter-time,5:30,0
2/19/2018 5:45,0,2,19,5,45,2,Winter,winter-time,5:45,0
2/19/2018 6:00,0,2,19,6,0,2,Winter,winter-time,6:0,0
2/19/2018 6:15,0,2,19,6,15,2,Winter,winter-time,6:15,0
2/19/2018 6:30,0,2,19,6,30,2,Winter,winter-time,6:30,0
2/19/2018 6:45,0,2,19,6,45,2,Winter,winter-time,6:45,0
2/19/2018 7:00,0,2,19,7,0,2,Winter,winter-time,7:0,0
2/19/2018 7:15,0,2,19,7,15,2,Winter,winter-time,7:15,1.7425
2/19/2018 7:30,0,2,19,7,30,2,Winter,winter-time,7:30,3.485
2/19/2018 7:45,0,2,19,7,45,2,Winter,winter-time,7:45,5.2275
2/19/2018 8:00,0,2,19,8,0,2,Winter,winter-time,8:0,6.97
2/19/2018 8:15,0,2,19,8,15,2,Winter,winter-time,8:15,16.69
2/19/2018 8:30,0,2,19,8,30,2,Winter,winter-time,8:30,26.41
2/19/2018 8:45,0,2,19,8,45,2,Winter,winter-time,8:45,36.13
2/19/2018 9:00,0,2,19,9,0,2,Winter,winter-time,9:0,45.85
2/19/2018 9:15,0,2,19,9,15,2,Winter,winter-time,9:15,42.6825
2/19/2018 9:30,0,2,19,9,30,2,Winter,winter-time,9:30,39.515
2/19/2018 9:45,0,2,19,9,45,2,Winter,winter-time,9:45,36.3475
2/19/2018 10:00,0,2,19,10,0,2,Winter,winter-time,10:0,33.18
2/19/2018 10:15,0,2,19,10,15,2,Winter,winter-time,10:15,61.8925
2/19/2018 10:30,0,2,19,10,30,2,Winter,winter-time,10:30,90.605
2/19/2018 10:45,0,2,19,10,45,2,Winter,winter-time,10:45,119.3175
2/19/2018 11:00,0,2,19,11,0,2,Winter,winter-time,11:0,148.03
2/19/2018 11:15,0,2,19,11,15,2,Winter,winter-time,11:15,158.3625
2/19/2018 11:30,0,2,19,11,30,2,Winter,winter-time,11:30,168.695
2/19/2018 11:45,0,2,19,11,45,2,Winter,winter-time,11:45,179.0275
2/19/2018 12:00,0,2,19,12,0,2,Winter,winter-time,12:0,189.36
2/19/2018 12:15,0,2,19,12,15,2,Winter,winter-time,12:15,174.545
2/19/2018 12:30,0,2,19,12,30,2,Winter,winter-time,12:30,159.73
2/19/2018 12:45,0,2,19,12,45,2,Winter,winter-time,12:45,144.915
2/19/2018 13:00,0,2,19,13,0,2,Winter,winter-time,13:0,130.1
2/19/2018 13:15,0,2,19,13,15,2,Winter,winter-time,13:15,139.615
2/19/2018 13:30,0,2,19,13,30,2,Winter,winter-time,13:30,149.13
2/19/2018 13:45,0,2,19,13,45,2,Winter,winter-time,13:45,158.645
2/19/2018 14:00,0,2,19,14,0,2,Winter,winter-time,14:0,168.16
2/19/2018 14:15,0,2,19,14,15,2,Winter,winter-time,14:15,140.515
2/19/2018 14:30,0,2,19,14,30,2,Winter,winter-time,14:30,112.87
2/19/2018 14:45,0,2,19,14,45,2,Winter,winter-time,14:45,85.225
2/19/2018 15:00,0,2,19,15,0,2,Winter,winter-time,15:0,57.58
2/19/2018 15:15,0,2,19,15,15,2,Winter,winter-time,15:15,56.295
2/19/2018 15:30,0,2,19,15,30,2,Winter,winter-time,15:30,55.01
2/19/2018 15:45,0,2,19,15,45,2,Winter,winter-time,15:45,53.725
2/19/2018 16:00,0,2,19,16,0,2,Winter,winter-time,16:0,52.44
2/19/2018 16:15,0,2,19,16,15,2,Winter,winter-time,16:15,44.9875
2/19/2018 16:30,0,2,19,16,30,2,Winter,winter-time,16:30,37.535
2/19/2018 16:45,0,2,19,16,45,2,Winter,winter-time,16:45,30.0825
2/19/2018 17:00,0,2,19,17,0,2,Winter,winter-time,17:0,22.63
2/19/2018 17:15,0,2,19,17,15,2,Winter,winter-time,17:15,16.9725
2/19/2018 17:30,0,2,19,17,30,2,Winter,winter-time,17:30,11.315
2/19/2018 17:45,0,2,19,17,45,2,Winter,winter-time,17:45,5.6575
2/19/2018 18:00,0,2,19,18,0,2,Winter,winter-time,18:0,0
2/19/2018 18:15,0,2,19,18,15,2,Winter,winter-time,18:15,0
2/19/2018 18:30,0,2,19,18,30,2,Winter,winter-time,18:30,0
2/19/2018 18:45,0,2,19,18,45,2,Winter,winter-time,18:45,0
2/19/2018 19:00,0,2,19,19,0,2,Winter,winter-time,19:0,0
2/19/2018 19:15,0,2,19,19,15,2,Winter,winter-time,19:15,0
2/19/2018 19:30,0,2,19,19,30,2,Winter,winter-time,19:30,0
2/19/2018 19:45,0,2,19,19,45,2,Winter,winter-time,19:45,0
2/19/2018 20:00,0,2,19,20,0,2,Winter,winter-time,20:0,0
2/19/2018 20:15,0,2,19,20,15,2,Winter,winter-time,20:15,0
2/19/2018 20:30,0,2,19,20,30,2,Winter,winter-time,20:30,0
2/19/2018 20:45,0,2,19,20,45,2,Winter,winter-time,20:45,0
2/19/2018 21:00,0,2,19,21,0,2,Winter,winter-time,21:0,0
2/19/2018 21:15,0,2,19,21,15,2,Winter,winter-time,21:15,0
2/19/2018 21:30,0,2,19,21,30,2,Winter,winter-time,21:30,0
2/19/2018 21:45,0,2,19,21,45,2,Winter,winter-time,21:45,0
2/19/2018 22:00,0,2,19,22,0,2,Winter,winter-time,22:0,0
2/19/2018 22:15,0,2,19,22,15,2,Winter,winter-time,22:15,0
2/19/2018 22:30,0,2,19,22,30,2,Winter,winter-time,22:30,0
2/19/2018 22:45,0,2,19,22,45,2,Winter,winter-time,22:45,0
2/19/2018 23:00,0,2,19,23,0,2,Winter,winter-time,23:0,0
2/19/2018 23:15,0,2,19,23,15,2,Winter,winter-time,23:15,0
2/19/2018 23:30,0,2,19,23,30,2,Winter,winter-time,23:30,0
2/19/2018 23:45,0,2,19,23,45,2,Winter,winter-time,23:45,0
2/20/2018 0:00,0,2,20,0,0,3,Winter,winter-time,0:0,0
2/20/2018 0:15,0,2,20,0,15,3,Winter,winter-time,0:15,0
2/20/2018 0:30,0,2,20,0,30,3,Winter,winter-time,0:30,0
2/20/2018 0:45,0,2,20,0,45,3,Winter,winter-time,0:45,0
2/20/2018 1:00,0,2,20,1,0,3,Winter,winter-time,1:0,0
2/20/2018 1:15,0,2,20,1,15,3,Winter,winter-time,1:15,0
2/20/2018 1:30,0,2,20,1,30,3,Winter,winter-time,1:30,0
2/20/2018 1:45,0,2,20,1,45,3,Winter,winter-time,1:45,0
2/20/2018 2:00,0,2,20,2,0,3,Winter,winter-time,2:0,0
2/20/2018 2:15,0,2,20,2,15,3,Winter,winter-time,2:15,0
2/20/2018 2:30,0,2,20,2,30,3,Winter,winter-time,2:30,0
2/20/2018 2:45,0,2,20,2,45,3,Winter,winter-time,2:45,0
2/20/2018 3:00,0,2,20,3,0,3,Winter,winter-time,3:0,0
2/20/2018 3:15,0,2,20,3,15,3,Winter,winter-time,3:15,0
2/20/2018 3:30,0,2,20,3,30,3,Winter,winter-time,3:30,0
2/20/2018 3:45,0,2,20,3,45,3,Winter,winter-time,3:45,0
2/20/2018 4:00,0,2,20,4,0,3,Winter,winter-time,4:0,0
2/20/2018 4:15,0,2,20,4,15,3,Winter,winter-time,4:15,0
2/20/2018 4:30,0,2,20,4,30,3,Winter,winter-time,4:30,0
2/20/2018 4:45,0,2,20,4,45,3,Winter,winter-time,4:45,0
2/20/2018 5:00,0,2,20,5,0,3,Winter,winter-time,5:0,0
2/20/2018 5:15,0,2,20,5,15,3,Winter,winter-time,5:15,0
2/20/2018 5:30,0,2,20,5,30,3,Winter,winter-time,5:30,0
2/20/2018 5:45,0,2,20,5,45,3,Winter,winter-time,5:45,0
2/20/2018 6:00,0,2,20,6,0,3,Winter,winter-time,6:0,0
2/20/2018 6:15,0,2,20,6,15,3,Winter,winter-time,6:15,0
2/20/2018 6:30,0,2,20,6,30,3,Winter,winter-time,6:30,0
2/20/2018 6:45,0,2,20,6,45,3,Winter,winter-time,6:45,0
2/20/2018 7:00,0,2,20,7,0,3,Winter,winter-time,7:0,0
2/20/2018 7:15,0,2,20,7,15,3,Winter,winter-time,7:15,6.55
2/20/2018 7:30,0,2,20,7,30,3,Winter,winter-time,7:30,13.1
2/20/2018 7:45,0,2,20,7,45,3,Winter,winter-time,7:45,19.65
2/20/2018 8:00,0,2,20,8,0,3,Winter,winter-time,8:0,26.2
2/20/2018 8:15,0,2,20,8,15,3,Winter,winter-time,8:15,46.6975
2/20/2018 8:30,0,2,20,8,30,3,Winter,winter-time,8:30,67.195
2/20/2018 8:45,0,2,20,8,45,3,Winter,winter-time,8:45,87.6925
2/20/2018 9:00,0,2,20,9,0,3,Winter,winter-time,9:0,108.19
2/20/2018 9:15,0,2,20,9,15,3,Winter,winter-time,9:15,108.3225
2/20/2018 9:30,0,2,20,9,30,3,Winter,winter-time,9:30,108.455
2/20/2018 9:45,0,2,20,9,45,3,Winter,winter-time,9:45,108.5875
2/20/2018 10:00,0,2,20,10,0,3,Winter,winter-time,10:0,108.72
2/20/2018 10:15,0,2,20,10,15,3,Winter,winter-time,10:15,137.82
2/20/2018 10:30,0,2,20,10,30,3,Winter,winter-time,10:30,166.92
2/20/2018 10:45,0,2,20,10,45,3,Winter,winter-time,10:45,196.02
2/20/2018 11:00,0,2,20,11,0,3,Winter,winter-time,11:0,225.12
2/20/2018 11:15,0,2,20,11,15,3,Winter,winter-time,11:15,233.29
2/20/2018 11:30,0,2,20,11,30,3,Winter,winter-time,11:30,241.46
2/20/2018 11:45,0,2,20,11,45,3,Winter,winter-time,11:45,249.63
2/20/2018 12:00,0,2,20,12,0,3,Winter,winter-time,12:0,257.8
2/20/2018 12:15,0,2,20,12,15,3,Winter,winter-time,12:15,260.1275
2/20/2018 12:30,0,2,20,12,30,3,Winter,winter-time,12:30,262.455
2/20/2018 12:45,0,2,20,12,45,3,Winter,winter-time,12:45,264.7825
2/20/2018 13:00,0,2,20,13,0,3,Winter,winter-time,13:0,267.11
2/20/2018 13:15,0,2,20,13,15,3,Winter,winter-time,13:15,263.775
2/20/2018 13:30,0,2,20,13,30,3,Winter,winter-time,13:30,260.44
2/20/2018 13:45,0,2,20,13,45,3,Winter,winter-time,13:45,257.105
2/20/2018 14:00,0,2,20,14,0,3,Winter,winter-time,14:0,253.77
2/20/2018 14:15,0,2,20,14,15,3,Winter,winter-time,14:15,245.5975
2/20/2018 14:30,0,2,20,14,30,3,Winter,winter-time,14:30,237.425
2/20/2018 14:45,0,2,20,14,45,3,Winter,winter-time,14:45,229.2525
2/20/2018 15:00,0,2,20,15,0,3,Winter,winter-time,15:0,221.08
2/20/2018 15:15,0,2,20,15,15,3,Winter,winter-time,15:15,207.805
2/20/2018 15:30,0,2,20,15,30,3,Winter,winter-time,15:30,194.53
2/20/2018 15:45,0,2,20,15,45,3,Winter,winter-time,15:45,181.255
2/20/2018 16:00,0,2,20,16,0,3,Winter,winter-time,16:0,167.98
2/20/2018 16:15,0,2,20,16,15,3,Winter,winter-time,16:15,150.01
2/20/2018 16:30,0,2,20,16,30,3,Winter,winter-time,16:30,132.04
2/20/2018 16:45,0,2,20,16,45,3,Winter,winter-time,16:45,114.07
